29.1132,130.9411,-79.25375,0,-0.4604905,0,0.8876647,-0.1642818,0,0,0.9864135
29.16682,130.9411,-79.17764,0,-0.4609941,0,0.8874032,-0.1642981,0,0,0.9864107
29.9371,130.9411,-78.08154,0,-0.4685082,0,0.8834592,-0.1644023,0,0,0.9863934
30.04176,130.9411,-77.9271,0,-0.4687143,0,0.8833498,-0.1644023,0,0,0.9863935
30.15062,130.9411,-77.76631,0,-0.4690323,0,0.8831811,-0.1644023,0,0,0.9863934
30.26582,130.9411,-77.59588,0,-0.4695025,0,0.8829312,-0.1644023,0,0,0.9863934
30.36954,130.9411,-77.44209,0,-0.469955,0,0.8826904,-0.1644023,0,0,0.9863934
30.47644,130.9411,-77.28323,0,-0.4704035,0,0.8824515,-0.1644023,0,0,0.9863934
30.58567,130.9411,-77.12054,0,-0.4708985,0,0.8821874,-0.1644023,0,0,0.9863934
30.63953,130.9411,-77.04013,0,-0.4711277,0,0.882065,-0.1644023,0,0,0.9863934
30.69223,130.9411,-76.96137,0,-0.4713471,0,0.8819478,-0.1644023,0,0,0.9863934
30.74393,130.9411,-76.88401,0,-0.4715846,0,0.8818209,-0.1644023,0,0,0.9863934
30.79743,130.9411,-76.80388,0,-0.4717977,0,0.8817068,-0.1644023,0,0,0.9863934
30.85018,130.9411,-76.72476,0,-0.4720052,0,0.8815958,-0.1644023,0,0,0.9863934
30.90178,130.9411,-76.64732,0,-0.4722061,0,0.8814881,-0.1644023,0,0,0.9863934
30.95334,130.9411,-76.56984,0,-0.472406,0,0.8813811,-0.1644023,0,0,0.9863934
31.0049,130.9411,-76.4923,0,-0.4726305,0,0.8812608,-0.1644023,0,0,0.9863934
31.05639,130.9411,-76.41477,0,-0.4728506,0,0.8811427,-0.1644023,0,0,0.9863934
31.10783,130.9411,-76.33722,0,-0.4730669,0,0.8810265,-0.1644023,0,0,0.9863934
31.15925,130.9411,-76.25963,0,-0.4732801,0,0.880912,-0.1644023,0,0,0.9863934
31.21066,130.9411,-76.18198,0,-0.4734649,0,0.8808128,-0.1644023,0,0,0.9863934
31.262,130.9411,-76.10435,0,-0.4736505,0,0.8807129,-0.1644023,0,0,0.9863934
31.31334,130.9411,-76.02666,0,-0.4738627,0,0.8805988,-0.1644314,0,0,0.9863886
31.36542,130.9411,-75.94778,0,-0.4741014,0,0.8804703,-0.1644569,0,0,0.9863843
31.41761,130.9411,-75.86862,0,-0.4743344,0,0.8803447,-0.1645086,0,0,0.9863757
31.46988,130.9411,-75.78925,0,-0.4745885,0,0.8802078,-0.1645532,0,0,0.9863682
31.52196,130.9411,-75.71008,0,-0.4748595,0,0.8800616,-0.1645916,0,0,0.9863618
31.57304,130.9411,-75.6323,0,-0.4751407,0,0.8799099,-0.1646242,0,0,0.9863564
31.62619,130.9411,-75.55128,0,-0.4754476,0,0.8797441,-0.1646837,0,0,0.9863465
31.6781,130.9411,-75.47201,0,-0.4757582,0,0.8795762,-0.1647337,0,0,0.9863381
31.73011,130.9411,-75.39248,0,-0.4761056,0,0.8793881,-0.164777,0,0,0.9863309
31.78098,130.9411,-75.31455,0,-0.4764507,0,0.8792012,-0.1648136,0,0,0.9863247
31.83179,130.9411,-75.23659,0,-0.4768009,0,0.8790113,-0.1648452,0,0,0.9863195
31.88255,130.9411,-75.15857,0,-0.4771554,0,0.8788189,-0.1648725,0,0,0.9863149
31.93489,130.9411,-75.07798,0,-0.4775254,0,0.8786179,-0.164897,0,0,0.9863108
31.98675,130.9411,-74.99798,0,-0.4778681,0,0.8784317,-0.1649178,0,0,0.9863073
32.03811,130.9411,-74.9186,0,-0.4781873,0,0.8782579,-0.1649357,0,0,0.9863043
32.0895,130.9411,-74.83907,0,-0.4785157,0,0.878079,-0.1649806,0,0,0.9862968
32.13995,130.9411,-74.76085,0,-0.4788201,0,0.8779131,-0.1650187,0,0,0.9862905
32.19034,130.9411,-74.68261,0,-0.4791095,0,0.8777552,-0.1650517,0,0,0.9862849
32.24075,130.9411,-74.60423,0,-0.4794116,0,0.8775902,-0.1651093,0,0,0.9862753
32.29221,130.9411,-74.52409,0,-0.4797576,0,0.8774011,-0.1651603,0,0,0.9862668
