46.44018,137.9589,-75.80669,0,-0.2500567,0,0.9682312,0.01683336,0,0,0.9998584
46.4722,137.9589,-75.78896,0,-0.2503304,0,0.9681605,0.01682856,0,0,0.9998584
46.9602,137.9589,-75.51852,0,-0.2554458,0,0.9668235,0.01679803,0,0,0.9998589
46.99156,137.9589,-75.50071,0,-0.2554741,0,0.9668159,0.01679803,0,0,0.999859
47.02276,137.9589,-75.48299,0,-0.2555547,0,0.9667947,0.01676894,0,0,0.9998594
47.05396,137.9589,-75.46526,0,-0.2556807,0,0.9667612,0.01674373,0,0,0.9998598
47.08514,137.9589,-75.44752,0,-0.2558182,0,0.966725,0.01672188,0,0,0.9998602
47.11691,137.9589,-75.42944,0,-0.2559681,0,0.9666853,0.01670259,0,0,0.9998606
47.18853,137.9589,-75.38865,0,-0.2563895,0,0.9665736,0.01666501,0,0,0.9998612
47.26885,137.9589,-75.34281,0,-0.2568623,0,0.966448,0.01663576,0,0,0.9998617
47.30009,137.9589,-75.32494,0,-0.2570114,0,0.9664084,0.01662828,0,0,0.9998618
47.33203,137.9589,-75.30666,0,-0.2571721,0,0.9663656,0.01662167,0,0,0.9998619
47.36362,137.9589,-75.28857,0,-0.2573094,0,0.9663291,0.01661601,0,0,0.999862
47.39475,137.9589,-75.27072,0,-0.2574264,0,0.9662979,0.01661119,0,0,0.9998621
47.42588,137.9589,-75.25287,0,-0.2575279,0,0.9662709,0.01660702,0,0,0.9998621
47.457,137.9589,-75.23502,0,-0.2576438,0,0.9662399,0.0166034,0,0,0.9998622
47.48872,137.9589,-75.2168,0,-0.2577749,0,0.966205,0.01660021,0,0,0.9998623
47.52057,137.9589,-75.19851,0,-0.2578887,0,0.9661747,0.01656765,0,0,0.9998628
47.55167,137.9589,-75.18063,0,-0.2579847,0,0.966149,0.0165402,0,0,0.9998632
47.58278,137.9589,-75.16274,0,-0.2580959,0,0.9661193,0.0165164,0,0,0.9998637
47.61387,137.9589,-75.14485,0,-0.2581924,0,0.9660935,0.01649578,0,0,0.999864
47.64523,137.9589,-75.1268,0,-0.2582767,0,0.9660711,0.01647776,0,0,0.9998643
47.67688,137.9589,-75.10858,0,-0.2583503,0,0.9660513,0.01646202,0,0,0.9998646
47.7086,137.9589,-75.0903,0,-0.2584141,0,0.9660343,0.01644837,0,0,0.9998648
47.74033,137.9589,-75.07202,0,-0.2584979,0,0.9660118,0.01643659,0,0,0.9998649
47.77141,137.9589,-75.0541,0,-0.2585688,0,0.9659928,0.01642661,0,0,0.9998651
47.80366,137.9589,-75.03551,0,-0.2586326,0,0.9659758,0.01641764,0,0,0.9998653
47.83538,137.9589,-75.0172,0,-0.2586867,0,0.9659613,0.01641003,0,0,0.9998654
47.86706,137.9589,-74.99893,0,-0.258762,0,0.9659412,0.01640347,0,0,0.9998655
47.89876,137.9589,-74.98064,0,-0.2588271,0,0.9659237,0.01639779,0,0,0.9998656
47.93046,137.9589,-74.96233,0,-0.2588833,0,0.9659086,0.01639289,0,0,0.9998657
47.96226,137.9589,-74.94397,0,-0.2589321,0,0.9658956,0.01638864,0,0,0.9998658
47.99379,137.9589,-74.92575,0,-0.2589738,0,0.9658844,0.016385,0,0,0.9998658
48.02559,137.9589,-74.90738,0,-0.2590102,0,0.9658746,0.01638183,0,0,0.9998659
48.05714,137.9589,-74.88914,0,-0.2590414,0,0.9658662,0.01637911,0,0,0.9998659
48.08821,137.9589,-74.87119,0,-0.259068,0,0.9658592,0.0163768,0,0,0.9998659
48.11927,137.9589,-74.85323,0,-0.2591191,0,0.9658454,0.01637479,0,0,0.999866
48.15047,137.9589,-74.8352,0,-0.2591636,0,0.9658335,0.01637305,0,0,0.9998659
48.18152,137.9589,-74.81724,0,-0.2592019,0,0.9658232,0.01637154,0,0,0.9998661
48.21258,137.9589,-74.79928,0,-0.2592632,0,0.9658067,0.01637024,0,0,0.9998661
48.24364,137.9589,-74.7813,0,-0.2593164,0,0.9657925,0.01636911,0,0,0.9998661
48.27521,137.9589,-74.76303,0,-0.2593918,0,0.9657722,0.01636811,0,0,0.9998661
48.30686,137.9589,-74.74471,0,-0.2594858,0,0.9657469,0.01636725,0,0,0.9998661
48.33791,137.9589,-74.72672,0,-0.2595655,0,0.9657255,0.01636652,0,0,0.9998661
48.36896,137.9589,-74.70874,0,-0.2596626,0,0.9656994,0.01636588,0,0,0.9998661
48.4,137.9589,-74.69074,0,-0.2597468,0,0.9656768,0.01636533,0,0,0.9998661
48.43156,137.9589,-74.67244,0,-0.2598495,0,0.9656491,0.01636485,0,0,0.9998661
48.46326,137.9589,-74.65405,0,-0.2599388,0,0.9656252,0.01636443,0,0,0.9998661
48.49491,137.9589,-74.63568,0,-0.2600444,0,0.9655967,0.01636406,0,0,0.9998662
48.52594,137.9589,-74.61766,0,-0.2601338,0,0.9655726,0.01636375,0,0,0.9998661
48.55696,137.9589,-74.59963,0,-0.2602395,0,0.9655441,0.01636349,0,0,0.9998662
48.58799,137.9589,-74.5816,0,-0.260331,0,0.9655195,0.01636326,0,0,0.9998661
48.619,137.9589,-74.56356,0,-0.2604103,0,0.9654981,0.01636306,0,0,0.9998662
48.65002,137.9589,-74.54552,0,-0.2604791,0,0.9654795,0.01636289,0,0,0.9998661
48.68103,137.9589,-74.52747,0,-0.2605387,0,0.9654635,0.01636274,0,0,0.9998662
48.71204,137.9589,-74.50942,0,-0.2605903,0,0.9654495,0.01636261,0,0,0.9998661
48.74305,137.9589,-74.49136,0,-0.2606631,0,0.9654298,0.01636249,0,0,0.9998662
48.77405,137.9589,-74.4733,0,-0.2607543,0,0.9654052,0.0163624,0,0,0.9998661
48.80551,137.9589,-74.45498,0,-0.260863,0,0.9653758,0.01636231,0,0,0.9998661
48.83651,137.9589,-74.4369,0,-0.2609557,0,0.9653509,0.01636223,0,0,0.9998661
48.8675,137.9589,-74.41882,0,-0.261064,0,0.9653215,0.01636217,0,0,0.9998662
48.89849,137.9589,-74.40074,0,-0.2611579,0,0.9652961,0.01636212,0,0,0.9998661
48.93021,137.9589,-74.38223,0,-0.26127,0,0.9652658,0.01636207,0,0,0.9998662
48.96165,137.9589,-74.36386,0,-0.2613658,0,0.9652398,0.01636202,0,0,0.9998662
48.99321,137.9589,-74.34541,0,-0.2614777,0,0.9652095,0.01636199,0,0,0.9998661
49.02481,137.9589,-74.32694,0,-0.2616032,0,0.9651756,0.01636196,0,0,0.9998662
49.05577,137.9589,-74.30882,0,-0.2617094,0,0.9651467,0.01636193,0,0,0.9998662
49.08674,137.9589,-74.2907,0,-0.2618015,0,0.9651218,0.01636191,0,0,0.9998662
49.1177,137.9589,-74.27257,0,-0.2619093,0,0.9650925,0.01636189,0,0,0.9998662
49.14866,137.9589,-74.25443,0,-0.2620028,0,0.9650671,0.01636187,0,0,0.9998662
49.17962,137.9589,-74.23628,0,-0.2621119,0,0.9650375,0.01636186,0,0,0.9998662
49.21064,137.9589,-74.21808,0,-0.2622348,0,0.9650041,0.01636185,0,0,0.9998662
49.24213,137.9589,-74.19961,0,-0.2623714,0,0.964967,0.01636183,0,0,0.9998662
49.27307,137.9589,-74.18144,0,-0.2624875,0,0.9649354,0.01636183,0,0,0.9998662
49.304,137.9589,-74.16326,0,-0.2626162,0,0.9649004,0.01636182,0,0,0.9998662
49.3353,137.9589,-74.14486,0,-0.262729,0,0.9648697,0.01636181,0,0,0.9998662
49.36683,137.9589,-74.12632,0,-0.2628273,0,0.9648429,0.0163618,0,0,0.9998662
49.3984,137.9589,-74.10774,0,-0.262941,0,0.9648119,0.0163618,0,0,0.9998662
49.4299,137.9589,-74.08919,0,-0.2630391,0,0.9647852,0.01636179,0,0,0.9998662
49.46141,137.9589,-74.07063,0,-0.2631525,0,0.9647543,0.01636179,0,0,0.9998662
49.49297,137.9589,-74.05203,0,-0.2632792,0,0.9647197,0.01636178,0,0,0.9998662
49.52448,137.9589,-74.03345,0,-0.2634172,0,0.964682,0.01636178,0,0,0.9998662
49.55598,137.9589,-74.01486,0,-0.263565,0,0.9646417,0.01636178,0,0,0.9998662
49.58751,137.9589,-73.99624,0,-0.2637215,0,0.9645989,0.01636178,0,0,0.9998662
49.61899,137.9589,-73.97763,0,-0.2638851,0,0.9645541,0.01636177,0,0,0.9998662
49.65043,137.9589,-73.95905,0,-0.2640548,0,0.9645078,0.01636177,0,0,0.9998662
49.68197,137.9589,-73.94037,0,-0.2642307,0,0.9644595,0.01636177,0,0,0.9998662
49.71346,137.9589,-73.92172,0,-0.264411,0,0.9644101,0.01636177,0,0,0.9998662
49.74432,137.9589,-73.90342,0,-0.2645918,0,0.9643605,0.01636177,0,0,0.9998662
49.77518,137.9589,-73.88511,0,-0.2647485,0,0.9643176,0.01636177,0,0,0.9998662
49.80603,137.9589,-73.86679,0,-0.2648842,0,0.9642802,0.01636177,0,0,0.9998662
49.83749,137.9589,-73.84809,0,-0.2650329,0,0.9642394,0.01636177,0,0,0.9998662
49.86897,137.9589,-73.82938,0,-0.2651899,0,0.9641962,0.01633208,0,0,0.9998667
49.90043,137.9589,-73.81065,0,-0.2653256,0,0.9641589,0.01630644,0,0,0.9998671
