-6.320779,120.5091,-78.64713,0,0.605294,0,0.7960019,0.02879409,0,0,0.9995853
-6.320779,120.5091,-78.64713,0,0.605294,0,0.7960019,0.02879409,0,0,0.9995853
-6.320779,120.5091,-78.64713,0,0.605294,0,0.7960019,0.02879409,0,0,0.9995853
-6.320779,120.5091,-78.64713,0,0.605294,0,0.7960019,0.02879409,0,0,0.9995853
-6.320779,120.5091,-78.64713,0,0.605294,0,0.7960019,0.02879409,0,0,0.9995853
-6.320779,120.5091,-78.64713,0,0.605294,0,0.7960019,0.02879409,0,0,0.9995853
-6.320779,120.5091,-78.64713,0,0.605294,0,0.7960019,0.02879409,0,0,0.9995853
-6.320779,120.5091,-78.64713,0,0.605294,0,0.7960019,0.02879409,0,0,0.9995853
-6.320779,120.5091,-78.64713,0,0.605294,0,0.7960019,0.02879409,0,0,0.9995853
-6.320779,120.5091,-78.64713,0,0.605294,0,0.7960019,0.02879409,0,0,0.9995853
-6.320779,120.5091,-78.64713,0,0.605294,0,0.7960019,0.02879409,0,0,0.9995853
-6.320779,120.5091,-78.64713,0,0.605294,0,0.7960019,0.02879409,0,0,0.9995853
-6.320779,120.5091,-78.64713,0,0.605294,0,0.7960019,0.02879409,0,0,0.9995853
-6.322581,120.5091,-78.64063,0,0.605294,0,0.7960019,0.02879409,0,0,0.9995853
-6.326365,120.5091,-78.62699,0,0.605294,0,0.7960019,0.02879409,0,0,0.9995853
-6.33198,120.5091,-78.60674,0,0.605294,0,0.7960019,0.02879409,0,0,0.9995853
-6.339462,120.5091,-78.57977,0,0.605294,0,0.7960019,0.02879409,0,0,0.9995853
-6.348805,120.5091,-78.54607,0,0.605294,0,0.7960019,0.02879409,0,0,0.9995853
-6.360053,120.5091,-78.50552,0,0.605294,0,0.7960019,0.02879409,0,0,0.9995853
-6.372871,120.5091,-78.4593,0,0.605294,0,0.7960019,0.02879409,0,0,0.9995853
-6.387493,120.5091,-78.40657,0,0.605294,0,0.7960019,0.02879409,0,0,0.9995853
-6.403967,120.5091,-78.34717,0,0.605294,0,0.7960019,0.02879409,0,0,0.9995853
-6.422194,120.5091,-78.28144,0,0.605294,0,0.7960019,0.02879409,0,0,0.9995853
-6.442228,120.5091,-78.2092,0,0.605294,0,0.7960019,0.02879409,0,0,0.9995853
-6.464068,120.5091,-78.13045,0,0.605294,0,0.7960019,0.02879409,0,0,0.9995853
-6.488093,120.5091,-78.04382,0,0.605294,0,0.7960019,0.02879409,0,0,0.9995853
-6.513558,120.5091,-77.95199,0,0.605294,0,0.7960019,0.02879409,0,0,0.9995853
